MIB Module,Object Name,OID,Kind,Syntax,Access,Description
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslStatusTransmissionModeCurrent,1.3.6.1.2.1.10.48.1.2.1.4,column,Hdsl2ShdslTransmissionModeType,read-only,Contains the current Power Spectral Density (PSD) regional setting of the HDSL2/SHDSL span.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslStatusMaxAttainablePayloadRate,1.3.6.1.2.1.10.48.1.2.1.5,column,Unsigned32(0..4294967295),read-only,Contains the maximum attainable payload (user data) line rate in this HDSL2/SHDSL span. This object provides the maximum rate the line is capable of a
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslStatusActualPayloadRate,1.3.6.1.2.1.10.48.1.2.1.6,column,Unsigned32(0..4294967295),read-only,Contains the actual line rate in this HDSL2/SHDSL span. Any framing overhead is not included.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvIndex,1.3.6.1.2.1.10.48.1.3.1.1,column,Hdsl2ShdslUnitId,not-accessible,Each entry in this table corresponds to a physical element in an HDSL2/SHDSL span. It is based on the EOC unit addressing scheme with reference to the
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorID,1.3.6.1.2.1.10.48.1.3.1.2,column,OCTET STRING(SIZE(8)),read-only,Vendor ID as reported in an Inventory Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorModelNumber,1.3.6.1.2.1.10.48.1.3.1.3,column,OCTET STRING(SIZE(12)),read-only,Vendor model number as reported in an Inventory Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorSerialNumber,1.3.6.1.2.1.10.48.1.3.1.4,column,OCTET STRING(SIZE(12)),read-only,Vendor serial number as reported in an Inventory Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorEOCSoftwareVersion,1.3.6.1.2.1.10.48.1.3.1.5,column,Integer32,read-only,Vendor EOC version as reported in a Discovery Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvStandardVersion,1.3.6.1.2.1.10.48.1.3.1.6,column,Integer32,read-only,"Version of the HDSL2/SHDSL standard implemented, as reported in an Inventory Response message."
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorListNumber,1.3.6.1.2.1.10.48.1.3.1.7,column,OCTET STRING(SIZE(3)),read-only,Vendor list number as reported in an Inventory Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorIssueNumber,1.3.6.1.2.1.10.48.1.3.1.8,column,OCTET STRING(SIZE(2)),read-only,Vendor issue number as reported in an Inventory Response message.
HDSL2-SHDSL-LINE-MIB,hdsl2ShdslInvVendorSoftwareVersion,1.3.6.1.2.1.10.48.1.3.1.9,column,OCTET STRING(SIZE(6)),read-only,Vendor software version as reported in an Inventory Response message.
