device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
dsl-modem,EFM-CU-MIB,efmCuPme2BProfileDescr,1.3.6.1.2.1.167.1.2.5.2.1.2,column,textual-convention,SnmpAdminString,,,read-create,yes,no,efmCuPme2BProfileDescr,A textual string containing information about 2BASE-TL PME Profile. The string MAY include information about data rate and spectral limitations of thi
dsl-modem,EFM-CU-MIB,efmCuPme2BRegion,1.3.6.1.2.1.167.1.2.5.2.1.3,column,boolean-enum,,,,read-create,yes,no,efmCuPme2BRegion,"Regional settings for 2BASE-TL PME, as specified in the relevant Regional Annex of [G.991.2]. Regional settings specify Power Spectral Density (PSD) m"
dsl-modem,EFM-CU-MIB,efmCuPme2BsMode,1.3.6.1.2.1.167.1.2.5.2.1.4,column,textual-convention,ProfileIndexOrZero,,,read-create,yes,no,efmCuPme2BsMode,Desired custom Spectral Mode for 2BASE-TL PME. This object is a pointer to an entry in efmCuPme2BsModeTable and a block of entries in efmCuPme2BRateRe
dsl-modem,EFM-CU-MIB,efmCuPme2BMinDataRate,1.3.6.1.2.1.167.1.2.5.2.1.5,column,unsigned32,,kbps,description text,read-create,yes,no,efmCuPme2BMinDataRate,"Minimum Data Rate for the 2BASE-TL PME. This object can take values of (n x 64)Kbps, where n=3..60 for 16-TCPAM and n=12..89 for 32-TCPAM encoding. Th"
dsl-modem,EFM-CU-MIB,efmCuPme2BMaxDataRate,1.3.6.1.2.1.167.1.2.5.2.1.6,column,unsigned32,,kbps,description text,read-create,yes,no,efmCuPme2BMaxDataRate,"Maximum Data Rate for the 2BASE-TL PME. This object can take values of (n x 64)Kbps, where n=3..60 for 16-TCPAM and n=12..89 for 32-TCPAM encoding. Th"
dsl-modem,EFM-CU-MIB,efmCuPme2BPower,1.3.6.1.2.1.167.1.2.5.2.1.7,column,unsigned32,,,,read-create,yes,no,efmCuPme2BPower,Signal Transmit Power. Multiple of 0.5dBm. The value of 0 in the administrative profile means that the signal transmit power is not fixed and SHALL be
dsl-modem,EFM-CU-MIB,efmCuPme2BConstellation,1.3.6.1.2.1.167.1.2.5.2.1.8,column,enum,,,,read-create,yes,no,efmCuPme2BConstellation,TCPAM Constellation of the 2BASE-TL PME. The possible values are: adaptive(0) - either 16- or 32-TCPAM tcpam16(1) - 16-TCPAM tcpam32(2) - 32-TCPAM The
dsl-modem,EFM-CU-MIB,efmCuPme2BProfileRowStatus,1.3.6.1.2.1.167.1.2.5.2.1.9,column,textual-convention,RowStatus,,,read-create,yes,no,efmCuPme2BProfileRowStatus,This object controls creation/deletion of the associated entry in efmCuPme2BProfileTable per the semantics of RowStatus. If an 'active' entry is refer
dsl-modem,EFM-CU-MIB,efmCuPme2BsModeIndex,1.3.6.1.2.1.167.1.2.5.3.1.1,column,textual-convention,ProfileIndex,,,not-accessible,no,yes,efmCuPme2BsModeIndex,2BASE-TL PME Spectral Mode index. This object is the unique index associated with this spectral mode. Entries in this table are referenced via efmCuPm
dsl-modem,EFM-CU-MIB,efmCuPme2BsModeDescr,1.3.6.1.2.1.167.1.2.5.3.1.2,column,textual-convention,SnmpAdminString,,,read-create,yes,no,efmCuPme2BsModeDescr,A textual string containing information about 2BASE-TL PME spectral mode. The string MAY include information about corresponding (country-specific) sp
dsl-modem,EFM-CU-MIB,efmCuPme2BsModeRowStatus,1.3.6.1.2.1.167.1.2.5.3.1.3,column,textual-convention,RowStatus,,,read-create,yes,no,efmCuPme2BsModeRowStatus,This object controls creation/deletion of the associated entry in efmCuPme2BsModeTable per the semantics of RowStatus. If an 'active' entry is referen
dsl-modem,EFM-CU-MIB,efmCuPme2BReachRateIndex,1.3.6.1.2.1.167.1.2.5.4.1.1,column,textual-convention,ProfileIndex,,,not-accessible,no,yes,efmCuPme2BReachRateIndex,2BASE-TL custom spectral mode Reach-Rate table index. This object is the unique index associated with each enry.
dsl-modem,EFM-CU-MIB,efmCuPme2BEquivalentLength,1.3.6.1.2.1.167.1.2.5.4.1.2,column,unsigned32,,distance,description text,read-create,yes,no,efmCuPme2BEquivalentLength,Maximum allowed Equivalent loop's Physical Length in meters for the specified data rates. An equivalent loop is a hypothetical 26AWG (0.4mm) loop with
dsl-modem,EFM-CU-MIB,efmCuPme2BMaxDataRatePam16,1.3.6.1.2.1.167.1.2.5.4.1.3,column,unsigned32,,,,read-create,yes,no,efmCuPme2BMaxDataRatePam16,Maximum data rate for 2BASE-TL PME at the specified Equivalent loop's Length using TC-PAM16 encoding. The value of zero means that TC-PAM16 encoding s
dsl-modem,EFM-CU-MIB,efmCuPme2BMaxDataRatePam32,1.3.6.1.2.1.167.1.2.5.4.1.4,column,unsigned32,,,,read-create,yes,no,efmCuPme2BMaxDataRatePam32,Maximum data rate for 2BASE-TL PME at the specified Equivalent loop's Length using TC-PAM32 encoding. The value of zero means that TC-PAM32 encoding s
dsl-modem,EFM-CU-MIB,efmCuPme2BReachRateRowStatus,1.3.6.1.2.1.167.1.2.5.4.1.5,column,textual-convention,RowStatus,,,read-create,yes,no,efmCuPme2BReachRateRowStatus,This object controls creation/deletion of the associated entry in efmCuPme2BReachRateTable per the semantics of RowStatus. If an 'active' entry is ref
dsl-modem,EFM-CU-MIB,efmCuPme10PProfileIndex,1.3.6.1.2.1.167.1.2.6.1.1.1,column,textual-convention,ProfileIndex,,,not-accessible,no,yes,efmCuPme10PProfileIndex,10PASS-TS PME Profile Index. This object is the unique index associated with this profile. Entries in this table are referenced via efmCuAdminProfile
dsl-modem,EFM-CU-MIB,efmCuPme10PProfileDescr,1.3.6.1.2.1.167.1.2.6.1.1.2,column,textual-convention,SnmpAdminString,,,read-create,yes,no,efmCuPme10PProfileDescr,A textual string containing information about 10PASS-TS PME Profile. The string MAY include information about data rate and spectral limitations of th
dsl-modem,EFM-CU-MIB,efmCuPme10PBandplanPSDMskProfile,1.3.6.1.2.1.167.1.2.6.1.1.3,column,enum,,,,read-create,yes,no,efmCuPme10PBandplanPSDMskProfile,"10PASS-TS PME Bandplan and PSD Mask profile, as specified in 802.3ah Annex 62A. Possible values are: --------------+------------------------+---------"
dsl-modem,EFM-CU-MIB,efmCuPme10PUPBOReferenceProfile,1.3.6.1.2.1.167.1.2.6.1.1.4,column,enum,,,,read-create,yes,no,efmCuPme10PUPBOReferenceProfile,"10PASS-TS PME Upstream Power Back-Off (UPBO) Reference PSD Profile, as specified in 802.3ah Annex 62A. Possible values are: profile1(1) - T1.424/T-U N"
dsl-modem,EFM-CU-MIB,efmCuPme10PBandNotchProfiles,1.3.6.1.2.1.167.1.2.6.1.1.5,column,string,,,,read-create,yes,no,efmCuPme10PBandNotchProfiles,"10PASS-TS PME Egress Control Band Notch Profile bitmap, as specified in 802.3ah Annex 62A. Possible values are: --------------+---------+----------+--"
dsl-modem,EFM-CU-MIB,efmCuPme10PPayloadURateProfile,1.3.6.1.2.1.167.1.2.6.1.1.6,column,enum,,mbps,description text,read-create,yes,no,efmCuPme10PPayloadURateProfile,"10PASS-TS PME Upstream Payload Rate Profile, as specified in 802.3ah Annex 62A. Possible values are: profile5(5) - 2.5 Mbps profile10(10) - 5 Mbps pro"
dsl-modem,EFM-CU-MIB,efmCuPme10PPayloadDRateProfile,1.3.6.1.2.1.167.1.2.6.1.1.7,column,enum,,mbps,description text,read-create,yes,no,efmCuPme10PPayloadDRateProfile,"10PASS-TS PME Downstream Payload Rate Profile, as specified in 802.3ah Annex 62A. Possible values are: profile5(5) - 2.5 Mbps profile10(10) - 5 Mbps p"
dsl-modem,EFM-CU-MIB,efmCuPme10PProfileRowStatus,1.3.6.1.2.1.167.1.2.6.1.1.8,column,textual-convention,RowStatus,,,read-create,yes,no,efmCuPme10PProfileRowStatus,This object controls creation/deletion of the associated entry in efmCuPme10PProfileTable per the semantics of RowStatus. If an active entry is refere
dsl-modem,EFM-CU-MIB,efmCuPme10PFECCorrectedBlocks,1.3.6.1.2.1.167.1.2.6.2.1.1,column,counter32,,count,SMI type counter32,read-only,no,no,efmCuPme10PFECCorrectedBlocks,A count of received and corrected FEC codewords in 10PASS-TS PME. This object maps to aPMEFECCorrectedBlocks attribute in clause 30. If a Clause 45 MD
dsl-modem,EFM-CU-MIB,efmCuPme10PFECUncorrectedBlocks,1.3.6.1.2.1.167.1.2.6.2.1.2,column,counter32,,count,SMI type counter32,read-only,no,no,efmCuPme10PFECUncorrectedBlocks,"A count of received FEC codewords in 10PASS-TS PME, which are uncorrectable. This object maps to aPMEFECUncorrectableBlocks attribute in clause 30. If"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonSystemModel,1.3.6.1.4.1.5468.4.1.1.1,scalar,textual-convention,Models,,,read-only,no,no,systemModel,"Actelis equipment models in format <card type>-<part number> : unknown (0),sdu440-503R60039(1),sdu440g-503R60040(2),sdu320-503R20068(3), sdu320g-503R20078(4), sdu340g-503R20068(5), ml698-501RG0147(6),ml698-501RG0347(7),ml688-501R00047(8),ml688-501RG0047(9), ml688-501RG0447(10),ml684-501RG0048(11),ml654-501R00066(12),ml654s-501RG0076(13), ml658-501R00057(14), ml658s-501RG0077(15),ml648-501R00037(16),ml648-501RG0037(17),ml644-501R00056(18),ml644-501RG0056 (19), ml638-501R00067(20),ml638-501RG0067("
dsl-modem,ACTELIS-SERV-MON-MIB,servMonSystemSWversion,1.3.6.1.4.1.5468.4.1.1.2,scalar,string,DisplayString,,,read-only,no,no,systemSWversion,Actelis NE SW version in format <Major Release>.<Minor Release>-<Part Number of SW>. For example: 7.10-903A00035.
dsl-modem,ACTELIS-SERV-MON-MIB,servMonSystemTID,1.3.6.1.4.1.5468.4.1.1.3,scalar,string,DisplayString,,,read-only,no,no,systemTID,Actelis NE Unique identification by TID (terminal or system identification) - 20 chars string. Serial Number of the box by factory default. For example: A0842A00F345.
dsl-modem,ACTELIS-SERV-MON-MIB,portID,1.3.6.1.4.1.5468.4.1.2.1.1.1,column,textual-convention,InterfaceIndex,,,read-only,no,no,portID,"An unique value for port interface reported. It can be ETH-x, COLAN or HSL-x ports, specified using ifIndex. All administratively enabled ports are reported, regardless their operational status. Not-enabled admisnitratively ports are skipped. IfIndex is always reported in acsending order but may be not consequent."
dsl-modem,ACTELIS-SERV-MON-MIB,portEgressBW,1.3.6.1.4.1.5468.4.1.2.1.1.2,column,integer,,seconds,description text,read-only,no,no,portEgressBW,Parameter shows Kbps of traffic egresses from Port (TX direction). Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). If port is operationally down (and data is unavailable) -1 is reported.
dsl-modem,ACTELIS-SERV-MON-MIB,portIngressBW,1.3.6.1.4.1.5468.4.1.2.1.1.3,column,integer,,seconds,description text,read-only,no,no,portIngressBW,Parameter shows Kbps of traffic intgressing to Port (RX direction). Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). If port is operationally down (and data is unavailable) -1 is reported.
dsl-modem,ACTELIS-SERV-MON-MIB,portEgressRateLimit,1.3.6.1.4.1.5468.4.1.2.1.1.4,column,integer,,kbps,description text,read-only,no,no,portEgressRateLimit,Parameter shows in Kbps Egress Rate Limit specified on Port (limiting ifSpeed in Transmission direction). Special value of 0 means NO LIMIT (port may perfirm in TX on IfSpeed).
dsl-modem,ACTELIS-SERV-MON-MIB,portIngressRateLimit,1.3.6.1.4.1.5468.4.1.2.1.1.5,column,integer,,kbps,description text,read-only,no,no,portIngressRateLimit,Parameter shows in Kbps Ingress Rate Limit specified on Port (limiting ifSpeed in Receieve direction). Special value of 0 means NO LIMIT (port may perform in RX on IfSpeed).
dsl-modem,ACTELIS-SERV-MON-MIB,portEgressUtilization,1.3.6.1.4.1.5468.4.1.2.1.1.6,column,string,,percent,description text,read-only,no,no,portEgressUtilization,"Parameter shows % of port utilization, calculated as PortEgressBW divided to min (ifSpeed or portEgressRateLimit applied). Reported in units of 1 = 0.001% , i.e. 5985 means 5.985% of port throughput capability is utilized."
dsl-modem,ACTELIS-SERV-MON-MIB,portIngressUtilization,1.3.6.1.4.1.5468.4.1.2.1.1.7,column,string,,percent,description text,read-only,no,no,portIngressUtilization,"Parameter shows % of port utilization, calculated as PortIngressBW divided to min (ifSpeed or portIngressRateLimit applied). Reported in units of 1 = 0.001%, i.e. 5985 means 5.985% of port throughput capability is utilized."
dsl-modem,ACTELIS-SERV-MON-MIB,evcIndex,1.3.6.1.4.1.5468.4.1.3.1.1.1,column,string,,,,not-accessible,no,yes,evcIndex,Index of EVC. Used for Table running. Not accessible leaf (do not return any value on get).
dsl-modem,ACTELIS-SERV-MON-MIB,evcID,1.3.6.1.4.1.5468.4.1.3.1.1.2,column,string,,,,read-only,no,no,evcID,"This index uniquely (per NE) identifies MEF10 resource used on ML NE for Ethernet Virtual Connection control. On ML products EVC is a logical name only, the rest of functionality is bonded with SERV-AID. Basic ML600 supports 0 EVC (SERV). ML640, ML650 models support up to 8 EVC/SERV-{1-8}. ML640E models support up to 32 EVC/SERV-{1-32}. SDU-400 supports 2048 EVC/SERV-{1-2048}."
dsl-modem,ACTELIS-SERV-MON-MIB,egressPassedBW,1.3.6.1.4.1.5468.4.1.3.1.1.3,column,integer,,seconds,description text,read-only,no,no,egressPassedBW,CIR (green) and EIR (yellow) traffic passed to EVC/SERV egress (TX direction). Measured and reported in Kbps units. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Unsupported on ML640E (reported as 0).
dsl-modem,ACTELIS-SERV-MON-MIB,inBWPolicyDiscardedBW,1.3.6.1.4.1.5468.4.1.3.1.1.4,column,integer,,seconds,description text,read-only,no,no,inBWPolicyDiscardedBW,CIR (green) and EIR (yellow) traffic not passed to EVC egress (TX direction). It was dropped due to overbooking of services on the port or due to reduction of available BW on the HSL port. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Unsupported on ML640E (reported as 0).
dsl-modem,ACTELIS-SERV-MON-MIB,outBWPolicyDiscardedBW,1.3.6.1.4.1.5468.4.1.3.1.1.5,column,integer,,seconds,description text,read-only,no,no,outBWPolicyDiscardedBW,Red traffic (above CIR+EIR) dropped. It was intentionally discarded by EVC meter/policer as arrived more then allowed by CIR+EIR for this EVC. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each).
dsl-modem,ACTELIS-SERV-MON-MIB,cirRXAverageBW,1.3.6.1.4.1.5468.4.1.3.1.1.6,column,integer,,seconds,description text,read-only,no,no,cirRXAverageBW,"CIR (green) traffic arrived , average BW. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Counter available on ML640E models only"
dsl-modem,ACTELIS-SERV-MON-MIB,cirTXAverageBW,1.3.6.1.4.1.5468.4.1.3.1.1.7,column,integer,,seconds,description text,read-only,no,no,cirTXAverageBW,"CIR (green) traffic transmitted , average BW. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Counter available on ML640E models only"
dsl-modem,ACTELIS-SERV-MON-MIB,eirRXAverageBW,1.3.6.1.4.1.5468.4.1.3.1.1.8,column,integer,,seconds,description text,read-only,no,no,eirRXAverageBW,"EIR (yellow) traffic arrived , average BW. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Counter available on ML640E models only"
dsl-modem,ACTELIS-SERV-MON-MIB,eirTXAverageBW,1.3.6.1.4.1.5468.4.1.3.1.1.9,column,integer,,seconds,description text,read-only,no,no,eirTXAverageBW,"EIR (yellow) traffic transmitted , average BW. Measured in Kbps. Calculated as average BW in last 30 sec (using 6 samples with 5sec averaged each). Counter available on ML640E models only"
dsl-modem,ACTELIS-SERV-MON-MIB,evcDescr,1.3.6.1.4.1.5468.4.1.3.1.1.10,column,string,DisplayString,,,read-only,no,no,evcDescr,"Evc Service Description, as configured via TL1, 32 chars length. ML models with SW below R8.00 do not support this leaf."
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileID,1.3.6.1.4.1.5468.4.1.3.1.1.11,column,unsigned32,,,,read-only,no,no,evcConfBWProfileID,BW Profile Index(as configured in TL1)attached to the EVC Service. ML models with SW below R8.00 do not support this leaf.
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileDescr,1.3.6.1.4.1.5468.4.1.3.1.1.12,column,string,DisplayString,,,read-only,no,no,evcConfBWProfileDescr,BW Profile Description (as configured in TL1)attached to the EVC Service. ML models with SW below R8.00 do not support this leaf.
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileCIR,1.3.6.1.4.1.5468.4.1.3.1.1.13,column,integer,,kbps,description text,read-only,no,no,evcConfBWProfileCIR,"BW Profile CIR (as configured in TL1)attached to the EVC Service, in Kbps units. Value of 999,999 is reported for UNLIMITED parameter. ML models with SW below R8.00 do not support this leaf."
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileCBS,1.3.6.1.4.1.5468.4.1.3.1.1.14,column,integer,,bytes,description text,read-only,no,no,evcConfBWProfileCBS,"BW Profile CBS (as configured in TL1)attached to the EVC Service, in BYTES units. Value of 999,999 is reported for UNLIMITED parameter. ML models with SW below R8.00 do not support this leaf."
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileEIR,1.3.6.1.4.1.5468.4.1.3.1.1.15,column,integer,,kbps,description text,read-only,no,no,evcConfBWProfileEIR,"BW Profile EIR (as configured in TL1)attached to the EVC Service, in Kbps units. Value of 999,999 is reported for UNLIMITED parameter. ML models with SW below R8.00 do not support this leaf."
dsl-modem,ACTELIS-SERV-MON-MIB,evcConfBWProfileEBS,1.3.6.1.4.1.5468.4.1.3.1.1.16,column,integer,,bytes,description text,read-only,no,no,evcConfBWProfileEBS,"BW Profile EBS (as configured in TL1)attached to the EVC Service, in BYTES units. Value of 999,999 is reported for UNLIMITED parameter. ML models with SW below R8.00 do not support this leaf."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELine1DayMEPID,1.3.6.1.4.1.5468.4.1.4.1.1.1,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,flFlrELine1DayMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELine1DayPortID,1.3.6.1.4.1.5468.4.1.4.1.1.2,column,textual-convention,InterfaceIndex,,,read-only,no,no,flFlrELine1DayPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Note: Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayIntervalStart,1.3.6.1.4.1.5468.4.1.4.1.1.3,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELineCurr1DayIntervalStart,This attribute specifies timestampt of current interval start for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.4.1.1.4,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELineCurr1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayFLIngress,1.3.6.1.4.1.5468.4.1.4.1.1.5,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELineCurr1DayFLIngress,Frame Loss on NEND or Ingress (MEP RX direction quality) measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayFLEgress,1.3.6.1.4.1.5468.4.1.4.1.1.6,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELineCurr1DayFLEgress,Frame Loss on FEND or Egress (MEP TX direction quality) measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayFLRIngress,1.3.6.1.4.1.5468.4.1.4.1.1.7,column,unsigned32,,percent,description text,read-only,no,no,flFlrELineCurr1DayFLRIngress,"Frame Loss Ratio on NEND or Ingress (MEP RX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr1DayFLREgress,1.3.6.1.4.1.5468.4.1.4.1.1.8,column,unsigned32,,percent,description text,read-only,no,no,flFlrELineCurr1DayFLREgress,"Frame Loss Ratio on FEND or Egress (MEP TX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayIntervalStop,1.3.6.1.4.1.5468.4.1.4.1.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELinePrev1DayIntervalStop,This attribute specifies timestamp of history interval stop for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.4.1.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELinePrev1DayIntervalValidity,"Interval validity valid values are: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayFLIngress,1.3.6.1.4.1.5468.4.1.4.1.1.11,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELinePrev1DayFLIngress,Frame Loss on NEND or Ingress (MEP RX direction quality) measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayFLEgress,1.3.6.1.4.1.5468.4.1.4.1.1.12,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELinePrev1DayFLEgress,Frame Loss on FEND or Egress (MEP TX direction quality) measurement provided in frames.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayFLRIngress,1.3.6.1.4.1.5468.4.1.4.1.1.13,column,unsigned32,,percent,description text,read-only,no,no,flFlrELinePrev1DayFLRIngress,"Frame Loss Ratio on NEND or Ingress (MEP RX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev1DayFLREgress,1.3.6.1.4.1.5468.4.1.4.1.1.14,column,unsigned32,,percent,description text,read-only,no,no,flFlrELinePrev1DayFLREgress,"Frame Loss Ratio on FEND (MEP TX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELine15MinMEPID,1.3.6.1.4.1.5468.4.1.4.2.1.1,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,flFlrELine15MinMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELine15MinPortID,1.3.6.1.4.1.5468.4.1.4.2.1.2,column,textual-convention,InterfaceIndex,,,read-only,no,no,flFlrELine15MinPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minIntervalStart,1.3.6.1.4.1.5468.4.1.4.2.1.3,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELineCurr15minIntervalStart,This attribute specifies timestampt of current interval start for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minIntervalValidity,1.3.6.1.4.1.5468.4.1.4.2.1.4,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELineCurr15minIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minFLIngress,1.3.6.1.4.1.5468.4.1.4.2.1.5,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELineCurr15minFLIngress,Frame Loss on NEND or Ingress (MEP RX direction quality) measurement provided in frames. All is counted starting from current (15-min) interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minFLEgress,1.3.6.1.4.1.5468.4.1.4.2.1.6,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELineCurr15minFLEgress,Frame Loss on FEND or Egress (MEP TX direction quality) measurement provided in frames. All is counted starting from current (15-min) interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minFLRIngress,1.3.6.1.4.1.5468.4.1.4.2.1.7,column,unsigned32,,percent,description text,read-only,no,no,flFlrELineCurr15minFLRIngress,"Frame Loss Ratio on NEND or Ingress (MEP RX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. All is counted starting from current (15-min) interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELineCurr15minFLREgress,1.3.6.1.4.1.5468.4.1.4.2.1.8,column,unsigned32,,percent,description text,read-only,no,no,flFlrELineCurr15minFLREgress,"Frame Loss Ratio on FEND or Egress (MEP TX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. All is counted starting from current (15-min) interval."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minIntervalStop,1.3.6.1.4.1.5468.4.1.4.2.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,flFlrELinePrev15minIntervalStop,This attribute specifies timestamp of history interval stop for measurements done: FL and FLR.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minIntervalValidity,1.3.6.1.4.1.5468.4.1.4.2.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,flFlrELinePrev15minIntervalValidity,"Interval validity valid values are: other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minFLIngress,1.3.6.1.4.1.5468.4.1.4.2.1.11,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELinePrev15minFLIngress,Frame Loss on NEND or Ingress (MEP RX direction quality) measurement provided in frames. Counted for 15-min previous interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minFLEgress,1.3.6.1.4.1.5468.4.1.4.2.1.12,column,counter32,,count,SMI type counter32,read-only,no,no,flFlrELinePrev15minFLEgress,Frame Loss on FEND or Egress (MEP TX direction quality) measurement provided in frames. Counted for 15-min previous interval.
dsl-modem,ACTELIS-SERV-MON-MIB,flFlrELinePrev15minFLRIngress,1.3.6.1.4.1.5468.4.1.4.2.1.13,column,unsigned32,,percent,description text,read-only,no,no,flFlrELinePrev15minFLRIngress,"Frame Loss Ratio on NEND or Ingress (MEP RX direction quality) measurement provided as 1 = 0.0001% , i.e. 50 means 0.005% of Frame Loss Ratio. Counted for 15-min previous interval."
